user_id,event_time,event_type,page_url,referrer,device,revenue
user_01205,2025-08-16 18:36:32.980170,page_view,/,newsletter,desktop,0.0
user_01298,2025-10-19 02:13:46.980170,purchase,/cart,google,desktop,28.73
user_01711,2025-09-02 03:08:00.980170,page_view,/blog/how-to,direct,desktop,0.0
user_00686,2025-08-04 16:05:06.980170,page_view,/contact,direct,desktop,0.0
user_00106,2025-10-03 02:21:55.980170,page_view,/blog/how-to,direct,mobile,0.0
user_02297,2025-10-11 13:15:35.980170,begin_checkout,/checkout,organic,desktop,0.0
user_02487,2025-09-03 22:19:32.980170,begin_checkout,/cart,twitter,desktop,0.0
user_01386,2025-09-26 11:49:42.980170,page_view,/blog,google,desktop,0.0
user_01274,2025-08-05 21:13:18.980170,sign_up,/checkout,newsletter,desktop,0.0
user_01147,2025-10-19 20:42:31.980170,page_view,/blog,newsletter,mobile,0.0
user_00960,2025-10-17 09:14:42.980170,page_view,/products/widget,facebook,desktop,0.0
user_00612,2025-09-06 10:22:21.980170,add_to_cart,/checkout,newsletter,desktop,0.0
user_00331,2025-09-27 15:44:59.980170,page_view,/checkout,direct,desktop,0.0
user_02002,2025-09-12 16:47:54.980170,page_view,/pricing,facebook,desktop,0.0
user_01010,2025-08-18 01:13:34.980170,remove_from_cart,/blog/how-to,direct,mobile,0.0
user_01500,2025-08-20 14:11:57.980170,page_view,/home,facebook,mobile,0.0
user_02370,2025-09-14 15:15:30.980170,page_view,/contact,direct,mobile,0.0
user_01232,2025-08-06 05:29:29.980170,page_view,/products/gadget,organic,desktop,0.0
user_00392,2025-10-16 19:13:18.980170,page_view,/products/widget,direct,desktop,0.0
user_00781,2025-09-28 01:06:42.980170,page_view,/pricing,facebook,mobile,0.0
user_01748,2025-08-09 13:43:19.980170,purchase,/products,facebook,desktop,266.18
user_01275,2025-08-12 11:53:32.980170,page_view,/products/gadget,direct,desktop,0.0
user_00651,2025-08-27 18:24:46.980170,remove_from_cart,/pricing,facebook,desktop,0.0
user_01436,2025-10-22 10:49:25.980170,purchase,/checkout,direct,desktop,79.43
user_01302,2025-08-08 00:16:09.980170,page_view,/,google,mobile,0.0
user_00428,2025-10-10 19:58:38.980170,add_to_cart,/checkout,google,desktop,0.0
user_01296,2025-09-23 00:22:55.980170,page_view,/pricing,google,desktop,0.0
user_00321,2025-08-21 21:19:33.980170,page_view,/blog/how-to,direct,mobile,0.0
user_02358,2025-08-31 05:33:15.980170,page_view,/contact,facebook,desktop,0.0
user_00208,2025-09-27 05:25:29.980170,page_view,/,organic,desktop,0.0
user_02008,2025-09-24 12:27:40.980170,page_view,/products/widget,google,desktop,0.0
user_01730,2025-10-06 12:10:51.980170,page_view,/products/gadget,facebook,mobile,0.0
user_01860,2025-10-06 13:13:05.980170,add_to_cart,/products,direct,desktop,0.0
user_00528,2025-08-17 18:21:07.980170,purchase,/home,direct,desktop,120.46
user_00706,2025-08-19 13:14:10.980170,purchase,/contact,google,desktop,311.31
user_02031,2025-09-15 10:09:57.980170,page_view,/contact,organic,desktop,0.0
user_00231,2025-09-03 14:13:47.980170,page_view,/products/widget,facebook,mobile,0.0
user_01876,2025-08-06 09:16:50.980170,page_view,/blog,affiliate,desktop,0.0
user_01187,2025-10-15 15:02:23.980170,page_view,/home,organic,mobile,0.0
user_00607,2025-08-18 10:39:33.980170,sign_up,/home,organic,mobile,0.0
user_01400,2025-09-05 05:44:02.980170,page_view,/products/widget,newsletter,desktop,0.0
user_02420,2025-10-03 02:12:40.980170,add_to_cart,/products/gadget,organic,tablet,0.0
user_01326,2025-09-29 16:16:21.980170,page_view,/pricing,facebook,desktop,0.0
user_00381,2025-10-21 01:56:56.980170,page_view,/blog/how-to,direct,desktop,0.0
user_02491,2025-08-20 14:07:06.980170,purchase,/cart,google,mobile,22.38
user_01383,2025-09-16 13:35:14.980170,page_view,/home,direct,desktop,0.0
user_00906,2025-09-15 18:57:09.980170,page_view,/blog/how-to,google,mobile,0.0
user_00141,2025-09-01 17:47:43.980170,page_view,/products/gadget,direct,mobile,0.0
user_01897,2025-09-30 20:25:23.980170,page_view,/products,google,mobile,0.0
user_02338,2025-10-05 17:11:25.980170,purchase,/checkout,google,desktop,153.77
user_02164,2025-09-23 23:13:17.980170,page_view,/,google,desktop,0.0
user_01528,2025-08-29 07:16:10.980170,page_view,/products/gadget,facebook,desktop,0.0
user_00912,2025-08-30 10:19:41.980170,page_view,/blog/how-to,organic,desktop,0.0
user_01021,2025-09-16 00:02:05.980170,begin_checkout,/cart,direct,desktop,0.0
user_01747,2025-10-03 16:04:29.980170,begin_checkout,/blog/how-to,direct,desktop,0.0
user_01610,2025-09-14 10:41:15.980170,sign_up,/products/widget,google,desktop,0.0
user_00607,2025-09-24 23:51:09.980170,page_view,/blog/how-to,direct,desktop,0.0
user_02397,2025-08-18 12:18:21.980170,page_view,/products,google,desktop,0.0
user_02102,2025-10-11 05:24:19.980170,sign_up,/cart,direct,mobile,0.0
user_01712,2025-09-27 10:57:43.980170,page_view,/pricing,google,desktop,0.0
user_01717,2025-08-24 03:37:14.980170,page_view,/products,google,tablet,0.0
user_02097,2025-08-26 16:19:59.980170,remove_from_cart,/checkout,direct,desktop,0.0
user_00709,2025-10-13 21:17:29.980170,purchase,/products,direct,desktop,6.81
user_01556,2025-10-21 01:38:17.980170,page_view,/pricing,newsletter,desktop,0.0
user_00442,2025-08-09 11:50:49.980170,purchase,/cart,google,tablet,8.53
user_01190,2025-09-05 23:46:13.980170,page_view,/blog,direct,desktop,0.0
user_02351,2025-09-06 11:09:04.980170,page_view,/,facebook,desktop,0.0
user_01008,2025-08-28 07:17:55.980170,sign_up,/checkout,google,desktop,0.0
user_01859,2025-09-08 15:35:49.980170,page_view,/pricing,affiliate,desktop,0.0
user_00564,2025-10-29 10:23:18.980170,page_view,/pricing,google,desktop,0.0
user_00184,2025-08-06 06:19:38.980170,remove_from_cart,/products/gadget,google,desktop,0.0
user_00073,2025-10-12 20:16:14.980170,page_view,/pricing,direct,mobile,0.0
user_01816,2025-08-24 03:18:47.980170,page_view,/blog/how-to,facebook,mobile,0.0
user_01002,2025-08-04 15:34:54.980170,page_view,/pricing,direct,mobile,0.0
user_01235,2025-08-18 05:40:57.980170,page_view,/products/gadget,google,mobile,0.0
user_01673,2025-10-12 01:50:40.980170,page_view,/home,google,mobile,0.0
user_00017,2025-09-19 01:35:31.980170,page_view,/home,google,mobile,0.0
user_00185,2025-10-28 07:19:29.980170,page_view,/products/widget,google,mobile,0.0
user_01900,2025-08-31 06:12:57.980170,add_to_cart,/home,google,mobile,0.0
user_02145,2025-10-29 18:37:50.980170,page_view,/products/gadget,google,desktop,0.0
user_00917,2025-08-25 19:17:13.980170,page_view,/blog,organic,mobile,0.0
user_01023,2025-09-11 11:52:13.980170,page_view,/blog/how-to,facebook,desktop,0.0
user_00154,2025-08-29 05:38:05.980170,page_view,/blog,facebook,mobile,0.0
user_01074,2025-08-07 20:23:04.980170,page_view,/blog,google,mobile,0.0
user_01297,2025-08-13 01:55:51.980170,add_to_cart,/products,organic,desktop,0.0
user_01581,2025-10-10 12:25:11.980170,page_view,/products,google,desktop,0.0
user_02446,2025-08-08 13:11:01.980170,add_to_cart,/contact,direct,desktop,0.0
user_01882,2025-09-14 14:57:15.980170,page_view,/,facebook,desktop,0.0
user_01454,2025-08-27 00:31:16.980170,page_view,/products/gadget,direct,desktop,0.0
user_02201,2025-10-10 11:40:04.980170,sign_up,/cart,affiliate,desktop,0.0
user_00009,2025-10-26 15:20:57.980170,page_view,/products/widget,google,mobile,0.0
user_00413,2025-10-10 11:27:07.980170,page_view,/,direct,desktop,0.0
user_00149,2025-10-28 18:40:29.980170,begin_checkout,/blog,direct,mobile,0.0
user_00806,2025-10-23 00:52:46.980170,page_view,/products/widget,direct,desktop,0.0
user_01596,2025-09-20 00:04:39.980170,page_view,/pricing,google,mobile,0.0
user_01922,2025-09-27 12:23:24.980170,remove_from_cart,/blog/how-to,direct,desktop,0.0
user_00034,2025-08-29 13:56:24.980170,page_view,/products/gadget,direct,desktop,0.0
user_02019,2025-10-08 10:08:33.980170,page_view,/pricing,facebook,desktop,0.0
user_01110,2025-08-21 00:33:36.980170,page_view,/pricing,organic,desktop,0.0
user_02147,2025-10-08 09:11:46.980170,page_view,/blog,facebook,desktop,0.0
user_01231,2025-10-04 12:14:46.980170,page_view,/products/gadget,twitter,tablet,0.0
user_01566,2025-10-06 11:36:37.980170,add_to_cart,/products/widget,google,desktop,0.0
user_01739,2025-10-23 05:26:02.980170,sign_up,/products,direct,desktop,0.0
user_02245,2025-09-08 13:50:40.980170,purchase,/products,direct,mobile,7.34
user_00126,2025-09-14 08:45:23.980170,page_view,/,facebook,desktop,0.0
user_01712,2025-08-05 15:04:55.980170,add_to_cart,/checkout,direct,desktop,0.0
user_02333,2025-08-20 00:15:18.980170,page_view,/blog,google,desktop,0.0
user_00239,2025-09-27 02:30:07.980170,page_view,/,google,desktop,0.0
user_02104,2025-10-05 07:24:55.980170,begin_checkout,/checkout,google,desktop,0.0
user_01190,2025-10-10 15:03:57.980170,add_to_cart,/cart,facebook,mobile,0.0
user_01853,2025-08-13 00:31:05.980170,remove_from_cart,/cart,facebook,desktop,0.0
user_00388,2025-09-19 06:26:48.980170,page_view,/products,direct,desktop,0.0
user_02296,2025-08-06 17:38:20.980170,page_view,/blog,organic,tablet,0.0
user_00756,2025-09-23 07:16:35.980170,begin_checkout,/blog/how-to,google,mobile,0.0
user_00649,2025-08-11 04:20:04.980170,page_view,/blog,facebook,mobile,0.0
user_02053,2025-08-15 12:45:16.980170,page_view,/contact,google,desktop,0.0
user_02419,2025-09-17 22:06:35.980170,purchase,/checkout,direct,desktop,30.44
user_00426,2025-08-07 16:01:10.980170,add_to_cart,/checkout,google,desktop,0.0
user_01428,2025-09-18 11:17:45.980170,page_view,/,direct,desktop,0.0
user_01046,2025-09-01 15:25:28.980170,begin_checkout,/cart,facebook,desktop,0.0
user_01213,2025-08-28 15:45:10.980170,page_view,/products/widget,organic,desktop,0.0
user_02353,2025-10-18 07:19:21.980170,page_view,/blog/how-to,direct,desktop,0.0
user_00400,2025-09-21 11:55:16.980170,page_view,/products/gadget,organic,desktop,0.0
user_01430,2025-09-28 20:30:29.980170,page_view,/pricing,organic,desktop,0.0
user_00741,2025-09-28 06:52:52.980170,purchase,/checkout,google,mobile,269.14
user_01988,2025-08-16 20:17:06.980170,page_view,/products,direct,desktop,0.0
user_00254,2025-09-12 14:33:31.980170,page_view,/contact,direct,desktop,0.0
user_01586,2025-10-12 15:01:26.980170,page_view,/contact,google,mobile,0.0
user_02340,2025-10-25 04:06:10.980170,page_view,/,organic,desktop,0.0
user_01180,2025-08-30 22:14:33.980170,page_view,/home,facebook,mobile,0.0
user_00084,2025-09-26 20:40:32.980170,page_view,/products,google,mobile,0.0
user_02003,2025-09-03 04:05:29.980170,page_view,/pricing,facebook,mobile,0.0
user_01799,2025-10-27 11:01:51.980170,begin_checkout,/products/widget,direct,desktop,0.0
user_01564,2025-10-09 01:31:26.980170,begin_checkout,/checkout,google,desktop,0.0
user_02485,2025-09-08 04:01:25.980170,page_view,/blog/how-to,organic,desktop,0.0
user_00444,2025-10-13 16:53:33.980170,sign_up,/products,direct,mobile,0.0
user_01140,2025-08-09 14:23:20.980170,page_view,/home,direct,mobile,0.0
user_00901,2025-09-02 20:25:42.980170,page_view,/products/gadget,organic,mobile,0.0
user_00490,2025-10-27 03:42:52.980170,add_to_cart,/home,facebook,desktop,0.0
user_00396,2025-10-05 18:58:49.980170,purchase,/cart,direct,desktop,68.98
user_01028,2025-09-20 10:06:46.980170,begin_checkout,/checkout,twitter,desktop,0.0
user_00809,2025-09-24 09:49:58.980170,page_view,/contact,google,desktop,0.0
user_00486,2025-08-29 02:47:29.980170,page_view,/products/widget,direct,desktop,0.0
user_01059,2025-10-10 03:43:50.980170,remove_from_cart,/checkout,facebook,desktop,0.0
user_01915,2025-09-25 17:50:31.980170,page_view,/contact,direct,desktop,0.0
user_02288,2025-10-12 08:19:53.980170,add_to_cart,/products,affiliate,mobile,0.0
user_00275,2025-09-15 18:56:12.980170,page_view,/products/gadget,google,desktop,0.0
user_01099,2025-10-23 01:06:35.980170,purchase,/checkout,organic,mobile,10.75
user_02285,2025-10-09 06:34:34.980170,begin_checkout,/products,google,mobile,0.0
user_02110,2025-08-26 17:34:44.980170,page_view,/blog/how-to,organic,mobile,0.0
user_01562,2025-09-24 03:37:47.980170,add_to_cart,/contact,twitter,desktop,0.0
user_00783,2025-08-13 01:04:33.980170,page_view,/contact,organic,mobile,0.0
user_00891,2025-09-30 19:21:19.980170,page_view,/blog/how-to,organic,mobile,0.0
user_00641,2025-10-13 05:09:08.980170,page_view,/products,facebook,desktop,0.0
user_00417,2025-08-30 13:10:16.980170,purchase,/cart,organic,mobile,6.18
user_00227,2025-09-25 02:27:22.980170,page_view,/,facebook,desktop,0.0
user_00108,2025-09-14 18:51:28.980170,page_view,/blog/how-to,organic,desktop,0.0
user_02392,2025-10-14 18:31:45.980170,add_to_cart,/blog/how-to,direct,desktop,0.0
user_01276,2025-09-23 15:25:08.980170,page_view,/blog/how-to,google,desktop,0.0
user_02451,2025-09-12 05:41:42.980170,purchase,/products/gadget,newsletter,mobile,42.3
user_00598,2025-08-15 23:15:09.980170,add_to_cart,/contact,facebook,desktop,0.0
user_01575,2025-08-14 15:24:55.980170,page_view,/,direct,mobile,0.0
user_01784,2025-10-03 08:56:06.980170,page_view,/contact,facebook,desktop,0.0
user_00207,2025-10-29 18:13:45.980170,page_view,/,google,tablet,0.0
user_01941,2025-08-14 05:39:41.980170,page_view,/checkout,facebook,desktop,0.0
user_00938,2025-09-18 13:28:17.980170,begin_checkout,/cart,direct,mobile,0.0
user_01672,2025-08-14 01:16:01.980170,page_view,/products/widget,affiliate,mobile,0.0
user_00964,2025-09-30 15:16:13.980170,page_view,/products/widget,twitter,desktop,0.0
user_01104,2025-08-17 13:19:26.980170,purchase,/cart,direct,mobile,14.19
user_00351,2025-09-14 07:19:24.980170,page_view,/contact,organic,mobile,0.0
user_00820,2025-10-17 02:15:45.980170,begin_checkout,/checkout,google,desktop,0.0
user_02275,2025-10-17 22:16:22.980170,page_view,/home,facebook,desktop,0.0
user_00375,2025-08-16 15:28:13.980170,page_view,/products/widget,google,mobile,0.0
user_01868,2025-10-20 04:03:16.980170,purchase,/products/widget,organic,mobile,272.84
user_02385,2025-09-04 01:45:20.980170,page_view,/blog,organic,mobile,0.0
user_00608,2025-10-15 13:44:32.980170,add_to_cart,/blog/how-to,google,desktop,0.0
user_00152,2025-09-06 15:40:55.980170,page_view,/home,google,desktop,0.0
user_00360,2025-10-28 21:02:43.980170,page_view,/blog/how-to,facebook,desktop,0.0
user_02079,2025-10-02 17:03:55.980170,page_view,/pricing,direct,desktop,0.0
user_00991,2025-10-10 07:43:31.980170,begin_checkout,/checkout,organic,desktop,0.0
user_00922,2025-08-20 23:34:16.980170,page_view,/,organic,desktop,0.0
user_02478,2025-08-06 07:34:50.980170,sign_up,/cart,organic,desktop,0.0
user_00097,2025-10-06 16:23:20.980170,purchase,/cart,direct,mobile,137.73
user_00859,2025-10-01 22:59:26.980170,page_view,/products/widget,newsletter,desktop,0.0
user_01617,2025-08-31 07:16:04.980170,page_view,/blog,direct,desktop,0.0
user_02245,2025-10-29 14:56:09.980170,purchase,/checkout,affiliate,desktop,21.36
user_01026,2025-08-15 16:21:07.980170,page_view,/pricing,organic,mobile,0.0
user_02073,2025-10-09 02:44:29.980170,page_view,/blog/how-to,organic,mobile,0.0
user_00749,2025-08-24 08:33:18.980170,page_view,/cart,direct,desktop,0.0
user_01201,2025-08-24 07:46:50.980170,page_view,/products,organic,mobile,0.0
user_02466,2025-10-20 03:15:13.980170,sign_up,/home,organic,mobile,0.0
user_02026,2025-08-26 10:10:27.980170,page_view,/products,direct,mobile,0.0
user_01255,2025-10-24 08:03:24.980170,page_view,/pricing,facebook,desktop,0.0
user_00493,2025-09-20 02:41:32.980170,page_view,/pricing,google,tablet,0.0
user_00207,2025-10-07 07:11:30.980170,begin_checkout,/products,organic,mobile,0.0
user_00100,2025-08-08 21:00:13.980170,page_view,/products/widget,direct,mobile,0.0
user_01321,2025-10-14 13:02:18.980170,page_view,/products/gadget,newsletter,desktop,0.0
user_00854,2025-08-18 05:36:07.980170,page_view,/blog,direct,desktop,0.0
user_01482,2025-08-14 08:17:58.980170,page_view,/checkout,organic,mobile,0.0
user_00974,2025-09-03 12:24:07.980170,page_view,/,facebook,desktop,0.0
user_00921,2025-10-25 04:12:54.980170,page_view,/pricing,google,desktop,0.0
user_00938,2025-08-13 14:19:12.980170,page_view,/products/widget,direct,mobile,0.0
user_01864,2025-09-17 17:47:34.980170,purchase,/cart,direct,desktop,5.35
user_00014,2025-09-08 15:33:25.980170,add_to_cart,/checkout,affiliate,mobile,0.0
user_01447,2025-10-25 11:37:27.980170,page_view,/home,direct,desktop,0.0
user_00166,2025-10-01 03:50:16.980170,page_view,/blog/how-to,facebook,mobile,0.0
user_00586,2025-08-10 05:27:25.980170,page_view,/blog,direct,mobile,0.0
user_01252,2025-09-08 05:15:45.980170,page_view,/pricing,affiliate,tablet,0.0
user_00966,2025-09-27 14:05:25.980170,page_view,/products/widget,newsletter,desktop,0.0
user_00726,2025-08-13 06:06:50.980170,add_to_cart,/products/widget,google,desktop,0.0
user_01259,2025-08-23 10:30:56.980170,purchase,/cart,google,desktop,29.46
user_00142,2025-10-23 23:59:53.980170,add_to_cart,/cart,twitter,mobile,0.0
user_00346,2025-08-29 14:21:39.980170,page_view,/products/gadget,organic,desktop,0.0
user_01147,2025-10-20 16:30:26.980170,page_view,/products/widget,google,desktop,0.0
user_01508,2025-10-26 18:22:18.980170,page_view,/checkout,direct,mobile,0.0
user_00863,2025-10-16 16:52:41.980170,page_view,/products,google,mobile,0.0
user_00736,2025-10-18 06:31:48.980170,page_view,/blog/how-to,google,desktop,0.0
user_01858,2025-08-09 12:42:00.980170,page_view,/blog/how-to,facebook,desktop,0.0
user_01715,2025-08-04 13:16:11.980170,page_view,/,google,desktop,0.0
user_00079,2025-09-09 18:08:48.980170,page_view,/contact,organic,desktop,0.0
user_00523,2025-10-11 05:57:57.980170,page_view,/contact,google,mobile,0.0
user_01423,2025-09-15 09:43:43.980170,begin_checkout,/cart,direct,mobile,0.0
user_01510,2025-10-24 01:47:43.980170,page_view,/blog/how-to,google,desktop,0.0
user_00483,2025-08-03 20:12:11.980170,page_view,/products/gadget,affiliate,desktop,0.0
user_02014,2025-08-05 10:12:17.980170,sign_up,/contact,google,desktop,0.0
user_00634,2025-10-01 09:49:49.980170,page_view,/products/widget,direct,desktop,0.0
user_01842,2025-09-20 09:10:41.980170,purchase,/pricing,google,mobile,44.35
user_00605,2025-09-07 22:21:19.980170,page_view,/,direct,desktop,0.0
user_01999,2025-09-04 01:22:37.980170,purchase,/cart,facebook,desktop,24.02
user_00707,2025-10-14 08:47:54.980170,add_to_cart,/pricing,organic,desktop,0.0
user_00626,2025-10-29 18:34:13.980170,page_view,/products/gadget,facebook,desktop,0.0
user_02226,2025-10-15 04:50:20.980170,sign_up,/products/gadget,direct,mobile,0.0
user_01283,2025-10-14 08:10:58.980170,begin_checkout,/cart,facebook,desktop,0.0
user_01843,2025-08-03 06:48:12.980170,page_view,/products,google,mobile,0.0
user_00964,2025-10-28 08:34:42.980170,page_view,/contact,google,desktop,0.0
user_02240,2025-08-17 09:10:52.980170,begin_checkout,/products,affiliate,mobile,0.0
user_02467,2025-09-02 05:01:33.980170,page_view,/contact,google,mobile,0.0
user_02054,2025-10-09 00:58:34.980170,add_to_cart,/products/widget,facebook,desktop,0.0
user_01300,2025-10-09 11:48:20.980170,page_view,/blog/how-to,affiliate,desktop,0.0
user_01818,2025-09-27 21:12:44.980170,purchase,/checkout,facebook,desktop,8.38
user_02117,2025-09-20 06:24:14.980170,page_view,/products,newsletter,mobile,0.0
